sale_id,sale_date,customer_id,total_price,quantity,product_name,category,loyalty_tier
7255,2024-08-28 00:00:00,2226,163.53,1,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,silver
7656,2024-08-28 00:00:00,3810,45.21,1,Stiilne siidine labakindad,aksessuaarid,null
7667,2024-08-28 00:00:00,3758,421.74,2,Soe linane mantelpaltoo,meeste_riided,null
7712,2024-08-28 00:00:00,3826,162.86,1,Klassikaline siidine tuulejope,naiste_riided,bronze
7224,2024-08-29 00:00:00,4949,224.19,1,Boheemlaslik satiinne seelik,naiste_riided,bronze
7262,2024-08-29 00:00:00,3868,62.55,1,Soe kangast nahk sandaalid,jalanõusid,null
7511,2024-08-29 00:00:00,4206,218.42,1,Elegantne flanellne cargo püksid,meeste_riided,null
7285,2024-08-29 00:00:00,3833,89.29,1,Klassikaline džersii bleiser,meeste_riided,silver
7274,2024-08-30 00:00:00,4468,65.52,1,Luksuslik goretex tennised,jalanõusid,null
7284,2024-08-30 00:00:00,2672,68.08,2,Sportlik villane püksid,laste_riided,null
7322,2024-08-30 00:00:00,2104,840.06,3,Soe siidine särk-pluus,naiste_riided,gold
7359,2024-08-30 00:00:00,2495,368.67,1,Moodne villane nahk sandaalid,jalanõusid,gold
7513,2024-08-30 00:00:00,2393,437.68,4,Elegantne villane kaabu,aksessuaarid,bronze
7388,2024-08-31 00:00:00,4053,125.98,1,Kerge viskoosne suvekleit,naiste_riided,null
7668,2024-08-31 00:00:00,2683,565.90,2,Sportlik džersii parka,naiste_riided,null
7412,2024-08-31 00:00:00,3810,172.92,2,Moodne trikoo koolikomplekt,laste_riided,null
7626,2024-08-31 00:00:00,2577,203.39,1,Boheemlaslik villane barett,aksessuaarid,null
7556,2024-08-31 00:00:00,4949,375.34,1,Soe sünteetiline loaferid,jalanõusid,bronze
7578,2024-08-31 00:00:00,4384,22.70,1,Minimalistlik puuvillane pidžaama,laste_riided,null
7865,2024-09-01 00:00:00,2997,38.70,1,Praktiline puuvillane sukkpüksid,laste_riided,gold
7756,2024-09-01 00:00:00,4178,38.70,1,Praktiline puuvillane sukkpüksid,laste_riided,null
7818,2024-09-01 00:00:00,3469,79.59,1,Soe teksane smokingüklikond,meeste_riided,gold
8054,2024-09-01 00:00:00,3246,94.76,2,Õhuline softshell dressikomplekt,laste_riided,gold
7792,2024-09-01 00:00:00,3810,190.81,1,Praktiline nahkne nahk sandaalid,jalanõusid,null
7978,2024-09-01 00:00:00,4626,41.79,1,Minimalistlik softshell alussärk,laste_riided,silver
8020,2024-09-02 00:00:00,4707,385.98,3,Sportlik nahkne madalad kontsad,jalanõusid,bronze
7794,2024-09-02 00:00:00,4206,319.98,1,Praktiline kangast kõrge kontsaga kingad,jalanõusid,null
7920,2024-09-02 00:00:00,3392,183.40,1,Moodne siidine sall,aksessuaarid,bronze
8043,2024-09-02 00:00:00,3788,376.08,3,Moodne fliisist teksapüksid,laste_riided,gold
7781,2024-09-02 00:00:00,4949,257.39,1,Moodne kashmiir pullover,naiste_riided,bronze
7744,2024-09-02 00:00:00,3083,72.14,1,Vintage villane püksid,laste_riided,null
7798,2024-09-02 00:00:00,2889,100.93,1,Boheemlaslik polüester casual särk,meeste_riided,silver
7868,2024-09-03 00:00:00,3593,262.08,4,Luksuslik goretex tennised,jalanõusid,bronze
8006,2024-09-03 00:00:00,2366,17.97,1,Luksuslik nahkne käekott,aksessuaarid,bronze
8004,2024-09-03 00:00:00,2609,229.01,1,Boheemlaslik tweed smokingüklikond,meeste_riided,gold
7721,2024-09-03 00:00:00,2154,28.56,1,Trendikas keraamiline sõrmkindad,aksessuaarid,gold
8074,2024-09-03 00:00:00,4857,248.70,2,Elegantne tweed bleiser,meeste_riided,silver
8034,2024-09-04 00:00:00,4667,361.77,3,Elegantne tweed smokingüklikond,meeste_riided,null
7771,2024-09-04 00:00:00,2759,307.83,1,Õhuline linane jakk,naiste_riided,null
7848,2024-09-04 00:00:00,4423,38.70,1,Praktiline puuvillane sukkpüksid,laste_riided,silver
7858,2024-09-04 00:00:00,3146,47.88,1,Praktiline klaasist sõrmkindad,aksessuaarid,null
7864,2024-09-05 00:00:00,4171,178.58,2,Klassikaline džersii bleiser,meeste_riided,bronze
7889,2024-09-05 00:00:00,3759,417.66,2,Soe merino villane topik,naiste_riided,silver
7842,2024-09-05 00:00:00,3241,219.38,1,Stiilne kangast nokamüts,aksessuaarid,bronze
7784,2024-09-06 00:00:00,3779,247.28,2,Praktiline puuvillane teksapüksid,laste_riided,null
7852,2024-09-06 00:00:00,4959,180.14,1,Mugav džersii pusa,naiste_riided,bronze
7972,2024-09-06 00:00:00,3183,305.70,2,Sportlik softshell sukkpüksid,laste_riided,bronze
7741,2024-09-07 00:00:00,4380,301.97,1,Kerge džersii pluus,naiste_riided,gold
7738,2024-09-07 00:00:00,4230,280.13,1,Minimalistlik nahkne platvormi kontsad,jalanõusid,silver
7811,2024-09-07 00:00:00,2632,317.88,2,Trendikas goretex chelsea botased,jalanõusid,silver
8049,2024-09-07 00:00:00,4538,560.04,2,Soe siidine särk-pluus,naiste_riided,gold
7748,2024-09-07 00:00:00,2330,156.12,3,Elegantne orgaaniline kleit,laste_riided,gold
7732,2024-09-08 00:00:00,4640,214.52,2,Minimalistlik siidine labakindad,aksessuaarid,silver
7873,2024-09-08 00:00:00,4178,63.87,1,Boheemlaslik softshell komplekt,laste_riided,null
7791,2024-09-08 00:00:00,3722,598.20,4,Luksuslik keraamiline elastne vöö,aksessuaarid,bronze
7715,2024-09-08 00:00:00,2097,22.70,1,Minimalistlik puuvillane pidžaama,laste_riided,silver
7820,2024-09-08 00:00:00,4261,121.51,1,Stiilne kangast jooksutossud,jalanõusid,silver
7922,2024-09-09 00:00:00,3556,146.36,2,Elegantne kangast platvorm sandaalid,jalanõusid,silver
8066,2024-09-09 00:00:00,2775,229.60,2,Stiilne fliisist komplekt,laste_riided,null
7995,2024-09-09 00:00:00,2398,459.76,4,Sportlik polüester slim-fit ülikond,meeste_riided,silver
7892,2024-09-09 00:00:00,2871,585.22,2,Sportlik villane tossud,jalanõusid,gold
7994,2024-09-09 00:00:00,2880,403.72,2,Boheemlaslik polüester slim-fit särk,meeste_riided,null
7814,2024-09-09 00:00:00,3285,381.62,2,Praktiline nahkne nahk sandaalid,jalanõusid,silver
7912,2024-09-10 00:00:00,2913,147.58,1,Mugav kangast sandaalid,jalanõusid,null
7780,2024-09-10 00:00:00,4368,95.76,2,Praktiline klaasist sõrmkindad,aksessuaarid,gold
7989,2024-09-10 00:00:00,3151,23.45,1,Moodne nahkne müts,aksessuaarid,null
8090,2024-09-11 00:00:00,2442,1106.91,3,Stiilne goretex kingad,jalanõusid,silver
7928,2024-09-11 00:00:00,4602,24.54,1,Praktiline trikoo sukkpüksid,laste_riided,gold
8019,2024-09-11 00:00:00,4691,319.98,1,Praktiline kangast kõrge kontsaga kingad,jalanõusid,null
7917,2024-09-11 00:00:00,2049,208.72,1,Praktiline kangast reisikott,aksessuaarid,null
8101,2024-09-11 00:00:00,2598,422.70,2,Moodne viskoosne plisseeseelik,naiste_riided,bronze
8061,2024-09-11 00:00:00,3878,95.39,1,Klassikaline kangast nahkkindad,aksessuaarid,gold
7899,2024-09-11 00:00:00,2850,439.66,2,Kerge siidine nahkkindad,aksessuaarid,silver
7736,2024-09-11 00:00:00,4966,298.94,2,Praktiline nahkne sõrmus,aksessuaarid,gold
7955,2024-09-12 00:00:00,2692,48.85,1,Luksuslik tweed linane särk,meeste_riided,null
8068,2024-09-12 00:00:00,2126,187.16,1,Trendikas sünteetiline platvorm sandaalid,jalanõusid,null
7831,2024-09-12 00:00:00,2889,686.65,5,Praktiline puuvillane ülikond,meeste_riided,silver
7902,2024-09-12 00:00:00,4490,155.45,1,Moodne kangast sõrmus,aksessuaarid,gold
8021,2024-09-13 00:00:00,4478,358.41,1,Sportlik kangast tossud,jalanõusid,bronze
7872,2024-09-13 00:00:00,3328,823.11,3,Trendikas puuvillane skaterkleit,naiste_riided,null
8089,2024-09-14 00:00:00,4392,296.04,3,Stiilne puuvillane mantelpaltoo,laste_riided,bronze
8078,2024-09-14 00:00:00,3267,32.93,1,Klassikaline satiinne mantelpaltoo,naiste_riided,null
7750,2024-09-14 00:00:00,4821,105.29,1,Elegantne orgaaniline dressikomplekt,laste_riided,null
7876,2024-09-15 00:00:00,3702,317.88,2,Trendikas goretex chelsea botased,jalanõusid,gold
7890,2024-09-15 00:00:00,4952,224.19,1,Boheemlaslik satiinne seelik,naiste_riided,bronze
8052,2024-09-15 00:00:00,4542,73.90,1,Trendikas puuvillane body,laste_riided,bronze
8073,2024-09-16 00:00:00,2162,298.71,3,Vintage softshell alussärk,laste_riided,null
7724,2024-09-16 00:00:00,4178,234.79,1,Soe teksane chino püksid,meeste_riided,null
7828,2024-09-16 00:00:00,4206,247.52,1,Luksuslik merino villane chino püksid,naiste_riided,null
8083,2024-09-17 00:00:00,3662,121.51,1,Stiilne kangast jooksutossud,jalanõusid,null
8003,2024-09-17 00:00:00,3479,282.95,1,Sportlik džersii parka,naiste_riided,silver
7783,2024-09-17 00:00:00,2005,180.14,1,Mugav džersii pusa,naiste_riided,bronze
8080,2024-09-17 00:00:00,4611,565.90,2,Sportlik džersii parka,naiste_riided,gold
7772,2024-09-18 00:00:00,3175,-307.27,1,Sportlik seemisnahkne nahk sandaalid,jalanõusid,null
7888,2024-09-18 00:00:00,3241,175.25,1,Soe polüester cargo püksid,meeste_riided,bronze
7824,2024-09-18 00:00:00,2506,134.58,1,Vintage tweed smokingüklikond,meeste_riided,null
7932,2024-09-18 00:00:00,4206,83.23,1,Moodne kashmiir seelik,naiste_riided,null
7778,2024-09-18 00:00:00,3556,145.50,1,Soe villane kingad,jalanõusid,silver
7847,2024-09-18 00:00:00,3046,368.97,1,Stiilne goretex kingad,jalanõusid,gold
8070,2024-09-18 00:00:00,4206,365.54,2,Elegantne siidine teksapüksid,naiste_riided,null
7954,2024-09-18 00:00:00,3596,374.54,1,Vintage tweed kampsun,meeste_riided,gold
7839,2024-09-19 00:00:00,4981,507.60,2,Klassikaline kangast platvormi kontsad,jalanõusid,bronze
8002,2024-09-19 00:00:00,3979,72.58,1,Sportlik fliisist slim-fit püksid,laste_riided,null
7840,2024-09-19 00:00:00,2154,465.22,2,Klassikaline villane madalad kontsad,jalanõusid,gold
7789,2024-09-19 00:00:00,3648,514.78,2,Moodne kashmiir pullover,naiste_riided,silver
8041,2024-09-20 00:00:00,2652,16.62,1,Moodne villane kaelasall,aksessuaarid,silver
7860,2024-09-20 00:00:00,3459,28.56,1,Trendikas keraamiline sõrmkindad,aksessuaarid,gold
7975,2024-09-20 00:00:00,3231,218.19,3,Minimalistlik džersii chino püksid,naiste_riided,null
7867,2024-09-21 00:00:00,4597,86.14,1,Sportlik puuvillane chino püksid,laste_riided,silver
7869,2024-09-21 00:00:00,2154,549.93,3,Boheemlaslik siidine sõrmkindad,aksessuaarid,gold
7991,2024-09-21 00:00:00,2079,49.08,2,Praktiline trikoo sukkpüksid,laste_riided,silver
7943,2024-09-21 00:00:00,2468,53.01,1,Trendikas flanellne mantelpaltoo,meeste_riided,null
7951,2024-09-21 00:00:00,3326,224.19,1,Boheemlaslik satiinne seelik,naiste_riided,null
7765,2024-09-21 00:00:00,2615,253.62,3,Minimalistlik nahkne derbyd,jalanõusid,null
7964,2024-09-21 00:00:00,2425,368.14,2,Õhuline puuvillane kampsun,meeste_riided,silver
8081,2024-09-22 00:00:00,3442,210.87,1,Soe linane mantelpaltoo,meeste_riided,null
7851,2024-09-22 00:00:00,2996,465.22,2,Klassikaline villane madalad kontsad,jalanõusid,gold
7939,2024-09-23 00:00:00,2517,53.99,1,Moodne villane pühapäevakleit,laste_riided,bronze
7859,2024-09-23 00:00:00,4318,247.81,1,Vintage linane bleiser,meeste_riided,null
8069,2024-09-23 00:00:00,2244,175.47,3,Luksuslik nahkne madalad kontsad,jalanõusid,gold
8076,2024-09-23 00:00:00,2907,279.43,1,Praktiline polüester ülikond,meeste_riided,null
8091,2024-09-23 00:00:00,4761,147.58,1,Mugav kangast sandaalid,jalanõusid,gold
7965,2024-09-24 00:00:00,3618,156.18,2,Minimalistlik viskoosne skaterkleit,naiste_riided,gold
7980,2024-09-24 00:00:00,4722,106.21,1,Luksuslik fliisist komplekt,laste_riided,bronze
7969,2024-09-24 00:00:00,2460,145.20,2,Praktiline trikoo püksid,laste_riided,silver
7947,2024-09-24 00:00:00,2203,291.72,1,Õhuline sünteetiline kõrge kontsaga kingad,jalanõusid,silver
7953,2024-09-24 00:00:00,3692,959.94,3,Praktiline kangast kõrge kontsaga kingad,jalanõusid,bronze
8058,2024-09-25 00:00:00,4717,138.78,2,Trendikas sünteetiline mokassiinid,jalanõusid,silver
8067,2024-09-25 00:00:00,3431,241.18,2,Elegantne tweed smokingüklikond,meeste_riided,gold
7782,2024-09-25 00:00:00,3722,332.10,3,Elegantne villane sukkpüksid,laste_riided,bronze
8015,2024-09-25 00:00:00,3443,302.16,2,Vintage merino villane tuulejope,meeste_riided,silver
7923,2024-09-26 00:00:00,2860,197.36,2,Stiilne puuvillane mantelpaltoo,laste_riided,null
7881,2024-09-26 00:00:00,2932,825.36,4,Soe seemisnahkne jooksutossud,jalanõusid,bronze
7875,2024-09-26 00:00:00,4252,332.55,1,Praktiline merino villane parka,meeste_riided,null
7819,2024-09-26 00:00:00,2997,86.46,1,Moodne trikoo koolikomplekt,laste_riided,gold
8018,2024-09-27 00:00:00,4027,476.82,3,Trendikas goretex chelsea botased,jalanõusid,gold
8092,2024-09-27 00:00:00,3981,147.58,1,Mugav kangast sandaalid,jalanõusid,null
7746,2024-09-28 00:00:00,3437,154.80,4,Praktiline puuvillane sukkpüksid,laste_riided,silver
7973,2024-09-28 00:00:00,2745,141.21,3,Boheemlaslik klaasist kaelakee,aksessuaarid,null
7925,2024-09-28 00:00:00,3647,152.85,1,Sportlik softshell sukkpüksid,laste_riided,null
8040,2024-09-28 00:00:00,4546,582.00,4,Soe villane kingad,jalanõusid,null
7862,2024-09-28 00:00:00,2154,885.68,4,Moodne seemisnahkne oxfordid,jalanõusid,gold
7845,2024-09-28 00:00:00,4044,242.43,1,Sportlik polüester püksid,meeste_riided,null
7997,2024-09-28 00:00:00,4746,145.46,2,Minimalistlik džersii chino püksid,naiste_riided,bronze
7763,2024-09-29 00:00:00,2823,209.70,2,Soe puuvillane pühapäevakleit,laste_riided,null
7894,2024-09-30 00:00:00,2082,241.18,2,Elegantne tweed smokingüklikond,meeste_riided,bronze
7942,2024-09-30 00:00:00,4780,457.62,2,Trendikas nahkne oxfordid,jalanõusid,gold
8333,2024-10-01 00:00:00,4059,63.30,2,Trendikas trikoo jakk,laste_riided,null
8123,2024-10-01 00:00:00,2939,116.98,2,Luksuslik nahkne madalad kontsad,jalanõusid,silver
8237,2024-10-01 00:00:00,4880,253.26,1,Luksuslik puuvillane linane särk,meeste_riided,silver
8282,2024-10-01 00:00:00,4264,41.79,1,Minimalistlik softshell alussärk,laste_riided,null
8443,2024-10-01 00:00:00,3225,319.75,5,Stiilne villane kontsakingad,jalanõusid,null
8408,2024-10-01 00:00:00,2889,68.10,3,Minimalistlik puuvillane pidžaama,laste_riided,silver
8113,2024-10-01 00:00:00,3610,366.80,2,Moodne siidine sall,aksessuaarid,gold
8150,2024-10-02 00:00:00,4139,53.24,2,Luksuslik softshell komplekt,laste_riided,bronze
8479,2024-10-02 00:00:00,2589,713.14,2,Õhuline tweed püksid,meeste_riided,gold
8252,2024-10-02 00:00:00,3000,442.38,2,Mugav goretex platvormi kontsad,jalanõusid,null
8209,2024-10-02 00:00:00,3784,132.30,1,Luksuslik goretex derbyd,jalanõusid,bronze
8203,2024-10-02 00:00:00,3057,259.23,1,Kerge linane teksapüksid,meeste_riided,silver
8368,2024-10-03 00:00:00,3459,375.34,1,Soe sünteetiline loaferid,jalanõusid,gold
8403,2024-10-03 00:00:00,3111,193.00,2,Sportlik puuvillane smokingüklikond,meeste_riided,silver
8365,2024-10-03 00:00:00,4192,134.94,1,Elegantne keraamiline labakindad,aksessuaarid,silver
8393,2024-10-04 00:00:00,3870,142.14,3,Õhuline softshell dressikomplekt,laste_riided,null
8331,2024-10-04 00:00:00,2369,183.31,1,Boheemlaslik siidine sõrmkindad,aksessuaarid,null
8330,2024-10-04 00:00:00,3934,208.72,1,Praktiline kangast reisikott,aksessuaarid,bronze
8205,2024-10-04 00:00:00,2981,85.28,2,Stiilne merino villane parka,naiste_riided,silver
8157,2024-10-04 00:00:00,3810,-29.42,1,Kerge nahkne õlakott,aksessuaarid,null
8239,2024-10-05 00:00:00,4368,1498.16,4,Vintage tweed kampsun,meeste_riided,gold
8480,2024-10-06 00:00:00,2294,793.16,4,Mugav tweed kardigan,meeste_riided,null
8241,2024-10-06 00:00:00,4743,219.24,2,Soe džersii suvekleit,naiste_riided,null
8379,2024-10-06 00:00:00,2712,1872.70,5,Vintage tweed kampsun,meeste_riided,null
8458,2024-10-07 00:00:00,2358,154.71,1,Klassikaline linane parka,meeste_riided,null
8352,2024-10-07 00:00:00,3138,30.05,1,Trendikas fliisist tuulejope,laste_riided,silver
8462,2024-10-07 00:00:00,3545,320.42,2,Boheemlaslik merino villane cargo püksid,meeste_riided,null
8173,2024-10-07 00:00:00,3618,319.42,1,Praktiline džersii seelik,naiste_riided,gold
8169,2024-10-07 00:00:00,4047,35.94,2,Luksuslik nahkne käekott,aksessuaarid,gold
8227,2024-10-08 00:00:00,4230,351.33,1,Boheemlaslik linane pullover,naiste_riided,silver
8226,2024-10-08 00:00:00,4018,28.56,1,Trendikas keraamiline sõrmkindad,aksessuaarid,null
8290,2024-10-08 00:00:00,2052,778.28,4,Kerge metallist labakindad,aksessuaarid,bronze
8440,2024-10-08 00:00:00,2028,74.41,1,Elegantne villane platvorm sandaalid,jalanõusid,gold
8187,2024-10-08 00:00:00,3368,230.10,3,Luksuslik linane bleiser,naiste_riided,null
8328,2024-10-08 00:00:00,4161,430.26,3,Mugav puuvillane kardigan,meeste_riided,bronze
8409,2024-10-09 00:00:00,2170,-312.36,4,Minimalistlik viskoosne skaterkleit,naiste_riided,null
8161,2024-10-09 00:00:00,3361,84.95,1,Mugav softshell teksapüksid,laste_riided,silver
8243,2024-10-09 00:00:00,2530,617.68,2,Boheemlaslik puuvillane tuulejope,naiste_riided,silver
8310,2024-10-10 00:00:00,3605,312.41,1,Mugav merino villane tuulejope,meeste_riided,null
8416,2024-10-10 00:00:00,2167,187.16,1,Trendikas sünteetiline platvorm sandaalid,jalanõusid,bronze
8373,2024-10-10 00:00:00,4069,90.42,2,Stiilne siidine labakindad,aksessuaarid,bronze
8377,2024-10-11 00:00:00,4206,347.16,1,Mugav flanellne linane kostüüm,meeste_riided,null
8135,2024-10-11 00:00:00,3643,48.58,1,Soe fliisist pidžaama,laste_riided,gold
8188,2024-10-11 00:00:00,4014,294.32,2,Moodne keraamiline sall,aksessuaarid,silver
8115,2024-10-12 00:00:00,3911,127.92,3,Stiilne merino villane parka,naiste_riided,bronze
8385,2024-10-12 00:00:00,4222,573.68,4,Mugav puuvillane kardigan,meeste_riided,bronze
8255,2024-10-12 00:00:00,4269,242.43,1,Sportlik polüester püksid,meeste_riided,silver
8468,2024-10-12 00:00:00,4028,329.99,1,Õhuline nahkne sporditossud,jalanõusid,null
8304,2024-10-12 00:00:00,3168,70.01,1,Praktiline flanellne linane särk,meeste_riided,bronze
8307,2024-10-12 00:00:00,2775,333.78,3,Vintage viskoosne püksid,naiste_riided,null
8347,2024-10-12 00:00:00,3226,156.18,2,Minimalistlik viskoosne skaterkleit,naiste_riided,bronze
8465,2024-10-13 00:00:00,4304,1166.88,4,Õhuline sünteetiline kõrge kontsaga kingad,jalanõusid,null
8376,2024-10-13 00:00:00,4849,190.81,1,Praktiline nahkne nahk sandaalid,jalanõusid,silver
8388,2024-10-14 00:00:00,2871,16.37,1,Soe siidine kaelakee,aksessuaarid,gold
8162,2024-10-14 00:00:00,4403,437.98,2,Boheemlaslik džersii teksapüksid,naiste_riided,bronze
8415,2024-10-14 00:00:00,2997,805.24,2,Klassikaline seemisnahkne jooksutossud,jalanõusid,gold
8249,2024-10-14 00:00:00,3073,279.43,1,Praktiline polüester ülikond,meeste_riided,bronze
8410,2024-10-15 00:00:00,2495,281.19,1,Moodne merino villane triiksärk,meeste_riided,gold
8278,2024-10-16 00:00:00,3253,-624.82,2,Mugav merino villane tuulejope,meeste_riided,silver
8325,2024-10-17 00:00:00,4939,605.72,2,Õhuline sünteetiline rannasandaalid,jalanõusid,bronze
8442,2024-10-17 00:00:00,3699,332.55,1,Praktiline merino villane parka,meeste_riided,null
8164,2024-10-18 00:00:00,3118,332.54,2,Vintage siidine skaterkleit,naiste_riided,silver
8439,2024-10-18 00:00:00,4755,295.84,2,Minimalistlik fliisist slim-fit püksid,laste_riided,bronze
8327,2024-10-18 00:00:00,3856,164.30,2,Elegantne tweed püksid,meeste_riided,gold
8488,2024-10-18 00:00:00,3523,271.98,2,Minimalistlik linane tuunika,naiste_riided,gold
8193,2024-10-18 00:00:00,4293,225.28,1,Moodne keraamiline nahkvöö,aksessuaarid,gold
8481,2024-10-19 00:00:00,4974,247.52,1,Luksuslik merino villane chino püksid,naiste_riided,silver
8212,2024-10-19 00:00:00,2567,83.10,1,Õhuline linane bleiser,meeste_riided,null
8225,2024-10-19 00:00:00,3319,432.36,4,Luksuslik satiinne teksapüksid,naiste_riided,silver
8438,2024-10-19 00:00:00,4206,94.95,3,Trendikas trikoo jakk,laste_riided,null
8152,2024-10-19 00:00:00,2566,138.90,1,Soe polüester slim-fit püksid,meeste_riided,null
8353,2024-10-20 00:00:00,3818,265.20,1,Sportlik linane jakk,naiste_riided,silver
8126,2024-10-20 00:00:00,4206,819.96,3,Soe seemisnahkne nahk sandaalid,jalanõusid,null
8375,2024-10-20 00:00:00,2977,926.52,3,Boheemlaslik puuvillane tuulejope,naiste_riided,null
8286,2024-10-20 00:00:00,2443,877.83,3,Sportlik villane tossud,jalanõusid,null
8219,2024-10-21 00:00:00,4726,183.31,1,Boheemlaslik siidine sõrmkindad,aksessuaarid,bronze
8216,2024-10-21 00:00:00,3551,686.65,5,Praktiline puuvillane ülikond,meeste_riided,gold
8351,2024-10-21 00:00:00,2657,193.00,2,Sportlik puuvillane smokingüklikond,meeste_riided,bronze
8450,2024-10-21 00:00:00,2031,151.45,1,Mugav softshell slim-fit püksid,laste_riided,gold
8336,2024-10-22 00:00:00,4410,128.44,1,Elegantne orgaaniline tuulejope,laste_riided,gold
8168,2024-10-22 00:00:00,3146,149.55,1,Luksuslik keraamiline elastne vöö,aksessuaarid,null
8357,2024-10-22 00:00:00,4949,1008.40,4,Soe sünteetiline sandaalid,jalanõusid,bronze
8417,2024-10-22 00:00:00,3944,155.84,1,Elegantne keraamiline rahakott,aksessuaarid,null
8467,2024-10-22 00:00:00,4333,63.95,1,Stiilne villane kontsakingad,jalanõusid,null
8463,2024-10-24 00:00:00,3096,505.02,3,Mugav merino villane dressipluus,naiste_riided,gold
8355,2024-10-24 00:00:00,2332,209.05,1,Stiilne kashmiir jakk,naiste_riided,bronze
8141,2024-10-24 00:00:00,3232,421.74,2,Soe linane mantelpaltoo,meeste_riided,null
8176,2024-10-24 00:00:00,3034,560.31,3,Klassikaline puust nahkvöö,aksessuaarid,null
8498,2024-10-24 00:00:00,4707,261.46,2,Vintage orgaaniline body,laste_riided,bronze
8131,2024-10-25 00:00:00,3350,776.73,3,Mugav merino villane cargo püksid,meeste_riided,silver
8263,2024-10-25 00:00:00,3712,411.99,3,Praktiline puuvillane ülikond,meeste_riided,gold
8420,2024-10-25 00:00:00,2413,123.82,1,Luksuslik džersii chino püksid,meeste_riided,gold
8316,2024-10-25 00:00:00,3810,171.33,1,Soe teksane bleiser,meeste_riided,null
8244,2024-10-26 00:00:00,4206,191.48,1,Vintage kangast vöö,aksessuaarid,null
8133,2024-10-26 00:00:00,4338,72.14,1,Vintage villane püksid,laste_riided,null
8138,2024-10-26 00:00:00,4290,448.65,3,Luksuslik keraamiline elastne vöö,aksessuaarid,silver
8430,2024-10-26 00:00:00,2946,149.47,1,Praktiline nahkne sõrmus,aksessuaarid,null
8478,2024-10-26 00:00:00,3480,176.16,2,Minimalistlik trikoo tuulejope,laste_riided,gold
8283,2024-10-26 00:00:00,3457,228.81,1,Trendikas nahkne oxfordid,jalanõusid,bronze
8359,2024-10-26 00:00:00,4571,269.16,2,Vintage tweed smokingüklikond,meeste_riided,silver
8155,2024-10-26 00:00:00,2889,351.33,1,Boheemlaslik linane pullover,naiste_riided,silver
8429,2024-10-27 00:00:00,2530,133.76,2,Minimalistlik keraamiline sall,aksessuaarid,silver
8320,2024-10-27 00:00:00,4949,191.52,4,Praktiline klaasist sõrmkindad,aksessuaarid,bronze
8476,2024-10-27 00:00:00,4454,1107.88,4,Klassikaline kangast tennised,jalanõusid,silver
8189,2024-10-28 00:00:00,2175,201.86,1,Boheemlaslik polüester slim-fit särk,meeste_riided,null
8165,2024-10-28 00:00:00,2611,740.91,3,Minimalistlik džersii polo särk,meeste_riided,silver
8287,2024-10-28 00:00:00,3915,123.82,1,Luksuslik džersii chino püksid,meeste_riided,gold
8191,2024-10-29 00:00:00,3096,346.70,1,Praktiline viskoosne jakk,naiste_riided,gold
8210,2024-10-29 00:00:00,2346,120.74,2,Soe viskoosne skaterkleit,naiste_riided,null
8423,2024-10-29 00:00:00,2279,191.00,2,Õhuline viskoosne miniseelik,naiste_riided,null
8146,2024-10-30 00:00:00,4361,1384.85,5,Klassikaline kangast tennised,jalanõusid,bronze
8174,2024-10-30 00:00:00,3661,107.67,1,Vintage teksane chino püksid,meeste_riided,silver
8199,2024-10-30 00:00:00,2911,224.19,1,Boheemlaslik satiinne seelik,naiste_riided,null
8250,2024-10-30 00:00:00,2549,221.42,1,Moodne seemisnahkne oxfordid,jalanõusid,silver
8125,2024-10-30 00:00:00,2662,203.39,1,Boheemlaslik villane barett,aksessuaarid,silver
8267,2024-10-30 00:00:00,3358,81.85,1,Luksuslik džersii ülikond,meeste_riided,null
8360,2024-10-30 00:00:00,4102,605.58,3,Boheemlaslik polüester slim-fit särk,meeste_riided,null
8149,2024-10-31 00:00:00,2583,562.38,2,Moodne merino villane triiksärk,meeste_riided,null
8424,2024-10-31 00:00:00,4815,31.65,1,Trendikas trikoo jakk,laste_riided,null
8116,2024-10-31 00:00:00,3831,189.30,2,Minimalistlik trikoo pidžaama,laste_riided,silver
8285,2024-10-31 00:00:00,2889,221.42,1,Moodne seemisnahkne oxfordid,jalanõusid,silver
8845,2024-11-01 00:00:00,4071,216.18,2,Luksuslik satiinne teksapüksid,naiste_riided,silver
8774,2024-11-01 00:00:00,4895,221.89,1,Sportlik puuvillane slim-fit püksid,naiste_riided,bronze
8573,2024-11-01 00:00:00,4334,302.86,1,Õhuline sünteetiline rannasandaalid,jalanõusid,null
8800,2024-11-01 00:00:00,4826,274.78,1,Mugav linane linane kostüüm,meeste_riided,null
8761,2024-11-02 00:00:00,4334,253.26,1,Luksuslik puuvillane linane särk,meeste_riided,null
8832,2024-11-02 00:00:00,4949,676.86,2,Mugav tweed ülikond,meeste_riided,bronze
8520,2024-11-02 00:00:00,2824,166.46,2,Moodne kashmiir seelik,naiste_riided,silver
8568,2024-11-03 00:00:00,2032,215.58,1,Stiilne villane seljakott,aksessuaarid,bronze
8656,2024-11-03 00:00:00,2997,178.58,2,Klassikaline džersii bleiser,meeste_riided,gold
8596,2024-11-03 00:00:00,3238,127.92,3,Stiilne merino villane parka,naiste_riided,gold
8645,2024-11-03 00:00:00,2996,169.08,2,Minimalistlik nahkne derbyd,jalanõusid,gold
