sale_id,sale_date,total_price,quantity,store_location,channel,category
8186,2024-10-02 00:00:00,564.58,2,null,online,jalanõusid
8203,2024-10-02 00:00:00,259.23,1,Tallinn,pood,meeste_riided
8209,2024-10-02 00:00:00,132.30,1,Tallinn,pood,jalanõusid
8242,2024-10-02 00:00:00,72.73,1,Pärnu,pood,naiste_riided
8252,2024-10-02 00:00:00,442.38,2,Tallinn,pood,jalanõusid
8280,2024-10-02 00:00:00,57.12,2,Pärnu,pood,aksessuaarid
8314,2024-10-02 00:00:00,109.62,2,Tartu,pood,laste_riided
8398,2024-10-02 00:00:00,304.14,1,null,online,naiste_riided
8464,2024-10-02 00:00:00,693.40,2,null,online,naiste_riided
8479,2024-10-02 00:00:00,713.14,2,Tallinn,pood,meeste_riided
8122,2024-10-03 00:00:00,350.50,2,null,online,meeste_riided
8240,2024-10-03 00:00:00,385.98,3,Tartu,pood,jalanõusid
8254,2024-10-03 00:00:00,147.16,1,null,online,aksessuaarid
8273,2024-10-03 00:00:00,65.52,1,Tartu,pood,jalanõusid
8358,2024-10-03 00:00:00,368.14,2,Pärnu,pood,meeste_riided
8365,2024-10-03 00:00:00,134.94,1,Tallinn,pood,aksessuaarid
8368,2024-10-03 00:00:00,375.34,1,Tallinn,pood,jalanõusid
8403,2024-10-03 00:00:00,193.00,2,Tallinn,pood,meeste_riided
8406,2024-10-03 00:00:00,939.16,4,null,online,meeste_riided
8414,2024-10-03 00:00:00,320.46,3,Tallinn,pood,laste_riided
8427,2024-10-03 00:00:00,603.94,2,null,online,naiste_riided
8453,2024-10-03 00:00:00,626.16,3,null,online,aksessuaarid
8136,2024-10-04 00:00:00,-431.16,2,Tartu,pood,aksessuaarid
8157,2024-10-04 00:00:00,-29.42,1,Tallinn,pood,aksessuaarid
8194,2024-10-04 00:00:00,208.11,1,null,online,meeste_riided
8205,2024-10-04 00:00:00,85.28,2,Tallinn,pood,naiste_riided
8317,2024-10-04 00:00:00,520.86,3,null,online,aksessuaarid
8330,2024-10-04 00:00:00,208.72,1,Tallinn,pood,aksessuaarid
8331,2024-10-04 00:00:00,183.31,1,Tallinn,pood,aksessuaarid
8350,2024-10-04 00:00:00,218.99,1,null,online,naiste_riided
8389,2024-10-04 00:00:00,312.26,2,null,online,aksessuaarid
8393,2024-10-04 00:00:00,142.14,3,Tallinn,pood,laste_riided
8425,2024-10-04 00:00:00,282.29,1,null,online,jalanõusid
8428,2024-10-04 00:00:00,619.10,5,null,online,meeste_riided
8239,2024-10-05 00:00:00,1498.16,4,Tallinn,pood,meeste_riided
8284,2024-10-05 00:00:00,104.27,1,Pärnu,pood,laste_riided
8305,2024-10-05 00:00:00,86.14,1,null,online,laste_riided
8332,2024-10-05 00:00:00,518.46,2,null,online,meeste_riided
8361,2024-10-05 00:00:00,1373.90,5,null,online,meeste_riided
8366,2024-10-05 00:00:00,208.11,1,null,online,meeste_riided
8394,2024-10-05 00:00:00,234.91,1,null,online,jalanõusid
8452,2024-10-05 00:00:00,420.72,2,null,online,jalanõusid
8148,2024-10-06 00:00:00,23.68,1,null,online,laste_riided
8206,2024-10-06 00:00:00,442.38,2,null,online,jalanõusid
8232,2024-10-06 00:00:00,219.19,1,Tartu,pood,naiste_riided
8241,2024-10-06 00:00:00,219.24,2,Tallinn,pood,naiste_riided
8374,2024-10-06 00:00:00,917.16,3,Tallinn,pood,jalanõusid
8379,2024-10-06 00:00:00,1872.70,5,Tallinn,pood,meeste_riided
8391,2024-10-06 00:00:00,251.52,1,null,online,jalanõusid
8405,2024-10-06 00:00:00,384.44,4,Tartu,pood,jalanõusid
8454,2024-10-06 00:00:00,959.94,3,Pärnu,pood,jalanõusid
8480,2024-10-06 00:00:00,793.16,4,Tallinn,pood,meeste_riided
8127,2024-10-07 00:00:00,1279.92,4,Pärnu,pood,jalanõusid
8169,2024-10-07 00:00:00,35.94,2,Tallinn,pood,aksessuaarid
8173,2024-10-07 00:00:00,319.42,1,Tallinn,pood,naiste_riided
8234,2024-10-07 00:00:00,401.60,4,null,online,laste_riided
8265,2024-10-07 00:00:00,205.00,1,null,online,meeste_riided
8272,2024-10-07 00:00:00,450.56,2,Pärnu,pood,aksessuaarid
8321,2024-10-07 00:00:00,55.04,1,Pärnu,pood,laste_riided
8352,2024-10-07 00:00:00,30.05,1,Tallinn,pood,laste_riided
8367,2024-10-07 00:00:00,65.52,1,Tartu,pood,jalanõusid
8369,2024-10-07 00:00:00,109.62,1,null,online,naiste_riided
8402,2024-10-07 00:00:00,1544.20,5,null,online,naiste_riided
8413,2024-10-07 00:00:00,135.99,1,null,online,naiste_riided
8434,2024-10-07 00:00:00,1296.15,5,null,online,meeste_riided
8444,2024-10-07 00:00:00,48.85,1,Tallinn,pood,meeste_riided
8456,2024-10-07 00:00:00,215.34,2,Pärnu,pood,meeste_riided
8458,2024-10-07 00:00:00,154.71,1,Tallinn,pood,meeste_riided
8462,2024-10-07 00:00:00,320.42,2,Tallinn,pood,meeste_riided
8499,2024-10-07 00:00:00,615.00,3,null,online,meeste_riided
8117,2024-10-08 00:00:00,181.11,3,null,online,naiste_riided
8181,2024-10-08 00:00:00,427.71,3,Pärnu,pood,meeste_riided
8187,2024-10-08 00:00:00,230.10,3,Tallinn,pood,naiste_riided
8226,2024-10-08 00:00:00,28.56,1,Tallinn,pood,aksessuaarid
8227,2024-10-08 00:00:00,351.33,1,Tallinn,pood,naiste_riided
8290,2024-10-08 00:00:00,778.28,4,Tallinn,pood,aksessuaarid
8328,2024-10-08 00:00:00,430.26,3,Tallinn,pood,meeste_riided
8343,2024-10-08 00:00:00,120.59,1,null,online,meeste_riided
8411,2024-10-08 00:00:00,958.26,3,Tartu,pood,naiste_riided
8422,2024-10-08 00:00:00,94.25,1,null,online,laste_riided
8440,2024-10-08 00:00:00,74.41,1,Tallinn,pood,jalanõusid
8447,2024-10-08 00:00:00,98.68,1,Pärnu,pood,laste_riided
8161,2024-10-09 00:00:00,84.95,1,Tallinn,pood,laste_riided
8177,2024-10-09 00:00:00,339.21,1,Pärnu,pood,jalanõusid
8243,2024-10-09 00:00:00,617.68,2,Tallinn,pood,naiste_riided
8301,2024-10-09 00:00:00,49.08,2,null,online,laste_riided
8339,2024-10-09 00:00:00,168.82,1,Pärnu,pood,laste_riided
8340,2024-10-09 00:00:00,269.16,2,null,online,meeste_riided
8390,2024-10-09 00:00:00,151.08,1,Tartu,pood,meeste_riided
8409,2024-10-09 00:00:00,-312.36,4,Tallinn,pood,naiste_riided
8437,2024-10-09 00:00:00,244.14,2,null,online,aksessuaarid
8445,2024-10-09 00:00:00,281.10,3,null,online,meeste_riided
8451,2024-10-09 00:00:00,240.34,2,null,online,jalanõusid
8473,2024-10-09 00:00:00,167.94,2,null,online,jalanõusid
8485,2024-10-09 00:00:00,-374.54,1,Tartu,pood,meeste_riided
8489,2024-10-09 00:00:00,160.21,1,null,online,meeste_riided
8130,2024-10-10 00:00:00,1012.85,5,null,online,naiste_riided
8139,2024-10-10 00:00:00,252.33,1,Tartu,pood,naiste_riided
8207,2024-10-10 00:00:00,122.07,1,null,online,aksessuaarid
8247,2024-10-10 00:00:00,111.26,1,Tallinn,pood,naiste_riided
8310,2024-10-10 00:00:00,312.41,1,Tallinn,pood,meeste_riided
8373,2024-10-10 00:00:00,90.42,2,Tallinn,pood,aksessuaarid
8399,2024-10-10 00:00:00,610.35,5,Pärnu,pood,aksessuaarid
8416,2024-10-10 00:00:00,187.16,1,Tallinn,pood,jalanõusid
8135,2024-10-11 00:00:00,48.58,1,Tallinn,pood,laste_riided
8145,2024-10-11 00:00:00,198.42,1,Tallinn,pood,jalanõusid
8156,2024-10-11 00:00:00,57.12,2,Tallinn,pood,aksessuaarid
8171,2024-10-11 00:00:00,65.60,1,Pärnu,pood,aksessuaarid
8188,2024-10-11 00:00:00,294.32,2,Tallinn,pood,aksessuaarid
8222,2024-10-11 00:00:00,114.94,1,null,online,meeste_riided
8230,2024-10-11 00:00:00,128.44,1,Tallinn,pood,laste_riided
8294,2024-10-11 00:00:00,541.38,2,Tartu,pood,jalanõusid
8303,2024-10-11 00:00:00,114.80,1,null,online,laste_riided
8344,2024-10-11 00:00:00,257.39,1,null,online,naiste_riided
8377,2024-10-11 00:00:00,347.16,1,Tallinn,pood,meeste_riided
8380,2024-10-11 00:00:00,273.66,3,null,online,meeste_riided
8470,2024-10-11 00:00:00,179.35,1,null,online,naiste_riided
8487,2024-10-11 00:00:00,130.02,1,null,online,laste_riided
8494,2024-10-11 00:00:00,655.26,3,null,online,meeste_riided
8112,2024-10-12 00:00:00,172.92,2,Tallinn,pood,laste_riided
8115,2024-10-12 00:00:00,127.92,3,Tallinn,pood,naiste_riided
8129,2024-10-12 00:00:00,281.19,1,Tartu,pood,meeste_riided
8179,2024-10-12 00:00:00,106.82,1,Pärnu,pood,laste_riided
8213,2024-10-12 00:00:00,736.60,4,Tartu,pood,aksessuaarid
8255,2024-10-12 00:00:00,242.43,1,Tallinn,pood,meeste_riided
8304,2024-10-12 00:00:00,70.01,1,Tallinn,pood,meeste_riided
8307,2024-10-12 00:00:00,333.78,3,Tallinn,pood,naiste_riided
8318,2024-10-12 00:00:00,178.78,2,Pärnu,pood,meeste_riided
8345,2024-10-12 00:00:00,155.84,1,null,online,aksessuaarid
8346,2024-10-12 00:00:00,144.36,1,Tartu,pood,aksessuaarid
8347,2024-10-12 00:00:00,156.18,2,Tallinn,pood,naiste_riided
8385,2024-10-12 00:00:00,573.68,4,Tallinn,pood,meeste_riided
8396,2024-10-12 00:00:00,62.55,1,null,online,jalanõusid
8468,2024-10-12 00:00:00,329.99,1,Tallinn,pood,jalanõusid
8492,2024-10-12 00:00:00,54.81,1,null,online,laste_riided
8140,2024-10-13 00:00:00,83.97,1,null,online,jalanõusid
8184,2024-10-13 00:00:00,307.24,2,null,online,jalanõusid
8224,2024-10-13 00:00:00,-249.69,3,null,online,naiste_riided
8253,2024-10-13 00:00:00,197.36,2,Tartu,pood,laste_riided
8268,2024-10-13 00:00:00,183.31,1,Tartu,pood,aksessuaarid
8270,2024-10-13 00:00:00,439.66,2,Pärnu,pood,aksessuaarid
8376,2024-10-13 00:00:00,190.81,1,Tallinn,pood,jalanõusid
8465,2024-10-13 00:00:00,1166.88,4,Tallinn,pood,jalanõusid
8124,2024-10-14 00:00:00,161.97,3,null,online,laste_riided
8147,2024-10-14 00:00:00,105.29,1,Tartu,pood,laste_riided
8162,2024-10-14 00:00:00,437.98,2,Tallinn,pood,naiste_riided
8172,2024-10-14 00:00:00,109.62,2,Pärnu,pood,laste_riided
8214,2024-10-14 00:00:00,291.72,1,Pärnu,pood,jalanõusid
8246,2024-10-14 00:00:00,327.07,1,null,online,meeste_riided
8249,2024-10-14 00:00:00,279.43,1,Tallinn,pood,meeste_riided
8299,2024-10-14 00:00:00,272.60,2,Tartu,pood,laste_riided
8337,2024-10-14 00:00:00,1053.99,3,null,online,naiste_riided
8370,2024-10-14 00:00:00,244.90,2,null,online,naiste_riided
8388,2024-10-14 00:00:00,16.37,1,Tallinn,pood,aksessuaarid
8415,2024-10-14 00:00:00,805.24,2,Tallinn,pood,jalanõusid
8441,2024-10-14 00:00:00,63.62,1,null,online,jalanõusid
8459,2024-10-14 00:00:00,278.59,1,null,online,meeste_riided
8180,2024-10-15 00:00:00,215.34,2,Tartu,pood,meeste_riided
8185,2024-10-15 00:00:00,529.95,3,Tartu,pood,aksessuaarid
8238,2024-10-15 00:00:00,312.41,1,null,online,meeste_riided
8266,2024-10-15 00:00:00,324.38,1,Pärnu,pood,jalanõusid
8338,2024-10-15 00:00:00,230.06,1,null,online,meeste_riided
8392,2024-10-15 00:00:00,654.56,4,null,online,jalanõusid
8410,2024-10-15 00:00:00,281.19,1,Tallinn,pood,meeste_riided
8432,2024-10-15 00:00:00,1040.10,3,null,online,naiste_riided
8448,2024-10-15 00:00:00,122.45,1,null,online,naiste_riided
8496,2024-10-15 00:00:00,799.20,4,Pärnu,pood,aksessuaarid
8109,2024-10-16 00:00:00,1129.16,4,Pärnu,pood,jalanõusid
8151,2024-10-16 00:00:00,668.92,4,null,online,laste_riided
8223,2024-10-16 00:00:00,274.78,1,null,online,meeste_riided
8251,2024-10-16 00:00:00,368.04,2,Pärnu,pood,aksessuaarid
8258,2024-10-16 00:00:00,765.92,4,Tartu,pood,aksessuaarid
8278,2024-10-16 00:00:00,-624.82,2,Tallinn,pood,meeste_riided
8309,2024-10-16 00:00:00,229.55,1,Pärnu,pood,naiste_riided
8322,2024-10-16 00:00:00,325.72,2,null,online,naiste_riided
8334,2024-10-16 00:00:00,288.72,2,Tartu,pood,aksessuaarid
8362,2024-10-16 00:00:00,217.80,3,null,online,laste_riided
8446,2024-10-16 00:00:00,840.06,3,null,online,naiste_riided
8460,2024-10-16 00:00:00,144.36,1,null,online,aksessuaarid
8461,2024-10-16 00:00:00,229.88,2,null,online,meeste_riided
8292,2024-10-17 00:00:00,102.20,2,Tartu,pood,aksessuaarid
8325,2024-10-17 00:00:00,605.72,2,Tallinn,pood,jalanõusid
8372,2024-10-17 00:00:00,166.27,1,null,online,naiste_riided
8442,2024-10-17 00:00:00,332.55,1,Tallinn,pood,meeste_riided
8159,2024-10-18 00:00:00,-110.70,1,Tallinn,pood,laste_riided
8164,2024-10-18 00:00:00,332.54,2,Tallinn,pood,naiste_riided
8193,2024-10-18 00:00:00,225.28,1,Tallinn,pood,aksessuaarid
8198,2024-10-18 00:00:00,166.27,1,Tartu,pood,naiste_riided
8231,2024-10-18 00:00:00,787.45,5,Tartu,pood,jalanõusid
8257,2024-10-18 00:00:00,229.01,1,Tallinn,pood,meeste_riided
8261,2024-10-18 00:00:00,98.68,4,Tartu,pood,laste_riided
8281,2024-10-18 00:00:00,91.22,1,Pärnu,pood,meeste_riided
8289,2024-10-18 00:00:00,259.69,1,null,online,meeste_riided
8311,2024-10-18 00:00:00,229.55,1,null,online,naiste_riided
8315,2024-10-18 00:00:00,228.81,1,Tallinn,pood,jalanõusid
8327,2024-10-18 00:00:00,164.30,2,Tallinn,pood,meeste_riided
8342,2024-10-18 00:00:00,188.46,3,Tallinn,pood,laste_riided
8397,2024-10-18 00:00:00,52.04,1,Tartu,pood,laste_riided
8400,2024-10-18 00:00:00,203.39,1,null,online,aksessuaarid
8439,2024-10-18 00:00:00,295.84,2,Tallinn,pood,laste_riided
8488,2024-10-18 00:00:00,271.98,2,Tallinn,pood,naiste_riided
8128,2024-10-19 00:00:00,218.54,1,Tartu,pood,jalanõusid
8152,2024-10-19 00:00:00,138.90,1,Tallinn,pood,meeste_riided
8158,2024-10-19 00:00:00,319.42,1,Pärnu,pood,naiste_riided
8212,2024-10-19 00:00:00,83.10,1,Tallinn,pood,meeste_riided
8225,2024-10-19 00:00:00,432.36,4,Tallinn,pood,naiste_riided
8245,2024-10-19 00:00:00,411.78,2,Tartu,pood,aksessuaarid
8435,2024-10-19 00:00:00,73.90,1,null,online,laste_riided
8438,2024-10-19 00:00:00,94.95,3,Tallinn,pood,laste_riided
8481,2024-10-19 00:00:00,247.52,1,Tallinn,pood,naiste_riided
8490,2024-10-19 00:00:00,305.72,1,Tartu,pood,jalanõusid
8495,2024-10-19 00:00:00,1876.70,5,null,online,jalanõusid
8126,2024-10-20 00:00:00,819.96,3,Tallinn,pood,jalanõusid
8163,2024-10-20 00:00:00,65.60,1,null,online,aksessuaarid
8274,2024-10-20 00:00:00,120.74,2,null,online,naiste_riided
8286,2024-10-20 00:00:00,877.83,3,Tallinn,pood,jalanõusid
8353,2024-10-20 00:00:00,265.20,1,Tallinn,pood,naiste_riided
8375,2024-10-20 00:00:00,926.52,3,Tallinn,pood,naiste_riided
8475,2024-10-20 00:00:00,86.14,1,Tartu,pood,laste_riided
8137,2024-10-21 00:00:00,103.16,2,null,online,laste_riided
8182,2024-10-21 00:00:00,94.14,2,null,online,aksessuaarid
8204,2024-10-21 00:00:00,536.30,5,Tartu,pood,aksessuaarid
8208,2024-10-21 00:00:00,339.21,1,Tartu,pood,jalanõusid
8216,2024-10-21 00:00:00,686.65,5,Tallinn,pood,meeste_riided
8219,2024-10-21 00:00:00,183.31,1,Tallinn,pood,aksessuaarid
8229,2024-10-21 00:00:00,462.26,2,null,online,aksessuaarid
8293,2024-10-21 00:00:00,339.21,1,null,online,jalanõusid
8313,2024-10-21 00:00:00,404.82,3,null,online,aksessuaarid
8351,2024-10-21 00:00:00,193.00,2,Tallinn,pood,meeste_riided
8395,2024-10-21 00:00:00,990.08,4,null,online,naiste_riided
8450,2024-10-21 00:00:00,151.45,1,Tallinn,pood,laste_riided
8483,2024-10-21 00:00:00,107.36,1,null,online,laste_riided
8114,2024-10-22 00:00:00,368.14,2,null,online,meeste_riided
8118,2024-10-22 00:00:00,122.07,1,Tartu,pood,aksessuaarid
8119,2024-10-22 00:00:00,693.40,2,Tartu,pood,naiste_riided
8132,2024-10-22 00:00:00,149.40,2,Tartu,pood,jalanõusid
8168,2024-10-22 00:00:00,149.55,1,Tallinn,pood,aksessuaarid
8248,2024-10-22 00:00:00,353.30,2,Tartu,pood,aksessuaarid
8295,2024-10-22 00:00:00,592.80,2,Tartu,pood,naiste_riided
8296,2024-10-22 00:00:00,134.94,1,null,online,aksessuaarid
8306,2024-10-22 00:00:00,138.90,1,null,online,meeste_riided
8323,2024-10-22 00:00:00,187.16,1,Pärnu,pood,jalanõusid
8336,2024-10-22 00:00:00,128.44,1,Tallinn,pood,laste_riided
8349,2024-10-22 00:00:00,73.18,1,null,online,jalanõusid
8357,2024-10-22 00:00:00,1008.40,4,Tallinn,pood,jalanõusid
8381,2024-10-22 00:00:00,250.17,1,Pärnu,pood,naiste_riided
8417,2024-10-22 00:00:00,155.84,1,Tallinn,pood,aksessuaarid
8467,2024-10-22 00:00:00,63.95,1,Tallinn,pood,jalanõusid
8497,2024-10-22 00:00:00,62.56,1,Tartu,pood,aksessuaarid
8108,2024-10-23 00:00:00,105.29,1,Tartu,pood,laste_riided
8192,2024-10-23 00:00:00,225.28,1,Tallinn,pood,aksessuaarid
8277,2024-10-23 00:00:00,123.64,1,null,online,laste_riided
8324,2024-10-23 00:00:00,756.30,3,null,online,jalanõusid
8335,2024-10-23 00:00:00,402.62,1,Tartu,pood,jalanõusid
8341,2024-10-23 00:00:00,-26.62,1,Tartu,pood,laste_riided
8386,2024-10-23 00:00:00,286.17,3,Pärnu,pood,aksessuaarid
8421,2024-10-23 00:00:00,94.25,1,null,online,laste_riided
8436,2024-10-23 00:00:00,277.80,2,Tartu,pood,meeste_riided
8141,2024-10-24 00:00:00,421.74,2,Tallinn,pood,meeste_riided
8154,2024-10-24 00:00:00,747.35,5,null,online,aksessuaarid
8176,2024-10-24 00:00:00,560.31,3,Tallinn,pood,aksessuaarid
8211,2024-10-24 00:00:00,60.37,1,Tartu,pood,naiste_riided
8236,2024-10-24 00:00:00,66.21,1,Pärnu,pood,laste_riided
8297,2024-10-24 00:00:00,420.72,2,null,online,jalanõusid
8302,2024-10-24 00:00:00,215.58,1,null,online,aksessuaarid
8329,2024-10-24 00:00:00,99.57,1,Tartu,pood,laste_riided
8355,2024-10-24 00:00:00,209.05,1,Tallinn,pood,naiste_riided
8363,2024-10-24 00:00:00,30.18,2,null,online,aksessuaarid
8364,2024-10-24 00:00:00,165.12,3,Pärnu,pood,laste_riided
8387,2024-10-24 00:00:00,713.14,2,Tartu,pood,meeste_riided
8419,2024-10-24 00:00:00,94.76,2,null,online,laste_riided
8426,2024-10-24 00:00:00,114.94,1,null,online,meeste_riided
8449,2024-10-24 00:00:00,1433.64,4,null,online,jalanõusid
8463,2024-10-24 00:00:00,505.02,3,Tallinn,pood,naiste_riided
8498,2024-10-24 00:00:00,261.46,2,Tallinn,pood,laste_riided
8131,2024-10-25 00:00:00,776.73,3,Tallinn,pood,meeste_riided
8143,2024-10-25 00:00:00,505.02,3,null,online,naiste_riided
8144,2024-10-25 00:00:00,176.65,1,null,online,aksessuaarid
8160,2024-10-25 00:00:00,302.90,2,Tallinn,pood,laste_riided
8190,2024-10-25 00:00:00,163.53,1,null,online,meeste_riided
8195,2024-10-25 00:00:00,145.46,2,Tallinn,pood,naiste_riided
8196,2024-10-25 00:00:00,232.61,1,null,online,jalanõusid
8197,2024-10-25 00:00:00,24.54,1,Pärnu,pood,laste_riided
8228,2024-10-25 00:00:00,377.00,4,null,online,laste_riided
8260,2024-10-25 00:00:00,610.35,5,Tartu,pood,aksessuaarid
8263,2024-10-25 00:00:00,411.99,3,Tallinn,pood,meeste_riided
8279,2024-10-25 00:00:00,482.26,2,null,online,jalanõusid
8298,2024-10-25 00:00:00,720.56,4,null,online,naiste_riided
8316,2024-10-25 00:00:00,171.33,1,Tallinn,pood,meeste_riided
8356,2024-10-25 00:00:00,54.95,1,Tartu,pood,laste_riided
8420,2024-10-25 00:00:00,123.82,1,Tallinn,pood,meeste_riided
8431,2024-10-25 00:00:00,517.82,2,Tartu,pood,meeste_riided
8471,2024-10-25 00:00:00,116.20,1,null,online,meeste_riided
8133,2024-10-26 00:00:00,72.14,1,Tallinn,pood,laste_riided
8138,2024-10-26 00:00:00,448.65,3,Tallinn,pood,aksessuaarid
8155,2024-10-26 00:00:00,351.33,1,Tallinn,pood,naiste_riided
8166,2024-10-26 00:00:00,1115.37,3,Tartu,pood,jalanõusid
8175,2024-10-26 00:00:00,930.44,4,null,online,jalanõusid
8178,2024-10-26 00:00:00,259.23,1,Pärnu,pood,meeste_riided
8218,2024-10-26 00:00:00,501.69,3,Pärnu,pood,laste_riided
8244,2024-10-26 00:00:00,191.48,1,Tallinn,pood,aksessuaarid
8256,2024-10-26 00:00:00,509.52,4,null,online,meeste_riided
8264,2024-10-26 00:00:00,144.20,1,Tartu,pood,meeste_riided
8276,2024-10-26 00:00:00,291.72,1,null,online,jalanõusid
8283,2024-10-26 00:00:00,228.81,1,Tallinn,pood,jalanõusid
8348,2024-10-26 00:00:00,30.18,2,Pärnu,pood,aksessuaarid
8359,2024-10-26 00:00:00,269.16,2,Tallinn,pood,meeste_riided
8430,2024-10-26 00:00:00,149.47,1,Tallinn,pood,aksessuaarid
8469,2024-10-26 00:00:00,659.49,3,null,online,aksessuaarid
8472,2024-10-26 00:00:00,301.85,5,null,online,naiste_riided
8478,2024-10-26 00:00:00,176.16,2,Tallinn,pood,laste_riided
8486,2024-10-26 00:00:00,138.90,1,Pärnu,pood,meeste_riided
8110,2024-10-27 00:00:00,162.86,1,null,online,naiste_riided
8170,2024-10-27 00:00:00,846.87,3,null,online,jalanõusid
8183,2024-10-27 00:00:00,450.56,2,Tartu,pood,aksessuaarid
8201,2024-10-27 00:00:00,1216.56,4,Pärnu,pood,naiste_riided
8233,2024-10-27 00:00:00,208.16,4,null,online,laste_riided
8262,2024-10-27 00:00:00,145.50,1,null,online,jalanõusid
8288,2024-10-27 00:00:00,317.02,2,null,online,naiste_riided
8300,2024-10-27 00:00:00,219.19,1,null,online,naiste_riided
8320,2024-10-27 00:00:00,191.52,4,Tallinn,pood,aksessuaarid
8326,2024-10-27 00:00:00,329.99,1,null,online,jalanõusid
8429,2024-10-27 00:00:00,133.76,2,Tallinn,pood,aksessuaarid
8433,2024-10-27 00:00:00,28.56,1,null,online,aksessuaarid
8455,2024-10-27 00:00:00,374.32,2,null,online,jalanõusid
8476,2024-10-27 00:00:00,1107.88,4,Tallinn,pood,jalanõusid
8477,2024-10-27 00:00:00,672.90,5,null,online,meeste_riided
8482,2024-10-27 00:00:00,491.18,2,Pärnu,pood,naiste_riided
8165,2024-10-28 00:00:00,740.91,3,Tallinn,pood,meeste_riided
8189,2024-10-28 00:00:00,201.86,1,Tallinn,pood,meeste_riided
8287,2024-10-28 00:00:00,123.82,1,Tallinn,pood,meeste_riided
8308,2024-10-28 00:00:00,396.90,3,null,online,jalanõusid
8319,2024-10-28 00:00:00,242.43,1,null,online,meeste_riided
8404,2024-10-28 00:00:00,401.60,4,Tartu,pood,laste_riided
8412,2024-10-28 00:00:00,128.66,1,null,online,jalanõusid
8466,2024-10-28 00:00:00,257.32,2,null,online,jalanõusid
8107,2024-10-29 00:00:00,83.23,1,null,online,naiste_riided
8153,2024-10-29 00:00:00,113.50,5,Tartu,pood,aksessuaarid
8191,2024-10-29 00:00:00,346.70,1,Tallinn,pood,naiste_riided
8210,2024-10-29 00:00:00,120.74,2,Tallinn,pood,naiste_riided
8217,2024-10-29 00:00:00,305.72,1,null,online,jalanõusid
8259,2024-10-29 00:00:00,344.40,3,null,online,laste_riided
8269,2024-10-29 00:00:00,388.92,2,null,online,naiste_riided
8371,2024-10-29 00:00:00,232.40,2,null,online,meeste_riided
8384,2024-10-29 00:00:00,33.24,2,null,online,aksessuaarid
8418,2024-10-29 00:00:00,160.91,1,Pärnu,pood,meeste_riided
8423,2024-10-29 00:00:00,191.00,2,Tallinn,pood,naiste_riided
8457,2024-10-29 00:00:00,639.96,2,null,online,jalanõusid
8474,2024-10-29 00:00:00,687.03,3,null,online,meeste_riided
8125,2024-10-30 00:00:00,203.39,1,Tallinn,pood,aksessuaarid
8146,2024-10-30 00:00:00,1384.85,5,Tallinn,pood,jalanõusid
8174,2024-10-30 00:00:00,107.67,1,Tallinn,pood,meeste_riided
8199,2024-10-30 00:00:00,224.19,1,Tallinn,pood,naiste_riided
8221,2024-10-30 00:00:00,270.69,1,Pärnu,pood,jalanõusid
8250,2024-10-30 00:00:00,221.42,1,Tallinn,pood,jalanõusid
8267,2024-10-30 00:00:00,81.85,1,Tallinn,pood,meeste_riided
8271,2024-10-30 00:00:00,1881.65,5,null,online,jalanõusid
8312,2024-10-30 00:00:00,320.42,2,null,online,meeste_riided
8360,2024-10-30 00:00:00,605.58,3,Tallinn,pood,meeste_riided
8382,2024-10-30 00:00:00,89.29,1,null,online,meeste_riided
8383,2024-10-30 00:00:00,204.87,1,null,online,aksessuaarid
8116,2024-10-31 00:00:00,189.30,2,Tallinn,pood,laste_riided
8149,2024-10-31 00:00:00,562.38,2,Tallinn,pood,meeste_riided
8167,2024-10-31 00:00:00,168.82,1,Pärnu,pood,laste_riided
8200,2024-10-31 00:00:00,72.73,1,Tartu,pood,naiste_riided
8202,2024-10-31 00:00:00,24.67,1,null,online,laste_riided
8215,2024-10-31 00:00:00,135.50,2,Tartu,pood,jalanõusid
8220,2024-10-31 00:00:00,358.70,2,Pärnu,pood,naiste_riided
8275,2024-10-31 00:00:00,140.02,2,Tartu,pood,meeste_riided
8285,2024-10-31 00:00:00,221.42,1,Tallinn,pood,jalanõusid
8354,2024-10-31 00:00:00,199.80,1,Tartu,pood,aksessuaarid
8378,2024-10-31 00:00:00,42.64,1,Tartu,pood,naiste_riided
8401,2024-10-31 00:00:00,182.77,1,null,online,naiste_riided
8407,2024-10-31 00:00:00,294.32,2,Tallinn,pood,aksessuaarid
8424,2024-10-31 00:00:00,31.65,1,Tallinn,pood,laste_riided
8491,2024-10-31 00:00:00,602.31,3,null,online,naiste_riided
8531,2024-11-01 00:00:00,271.98,2,null,online,naiste_riided
8537,2024-11-01 00:00:00,74.70,1,Tallinn,pood,jalanõusid
8559,2024-11-01 00:00:00,358.41,1,Tartu,pood,jalanõusid
8573,2024-11-01 00:00:00,302.86,1,Tallinn,pood,jalanõusid
8586,2024-11-01 00:00:00,656.97,3,null,online,naiste_riided
8593,2024-11-01 00:00:00,241.48,4,null,online,naiste_riided
8643,2024-11-01 00:00:00,76.70,1,null,online,naiste_riided
8706,2024-11-01 00:00:00,135.99,1,null,online,naiste_riided
8716,2024-11-01 00:00:00,558.86,2,null,online,meeste_riided
8774,2024-11-01 00:00:00,221.89,1,Tallinn,pood,naiste_riided
8791,2024-11-01 00:00:00,828.60,3,Tartu,pood,naiste_riided
8800,2024-11-01 00:00:00,274.78,1,Tallinn,pood,meeste_riided
